ac_status,humidity,is_anomaly,occupancy_count,oxygen,source,temperature,timestamp,o2_lag1,temp_lag1,hum_lag1,o2_lag2,temp_lag2,hum_lag2,o2_lag3,temp_lag3,hum_lag3,o2_lag4,temp_lag4,hum_lag4,o2_lag5,temp_lag5,hum_lag5,o2_lag6,temp_lag6,hum_lag6,o2_lag7,temp_lag7,hum_lag7,o2_lag8,temp_lag8,hum_lag8,o2_lag9,temp_lag9,hum_lag9,o2_lag10,temp_lag10,hum_lag10,o2_lag11,temp_lag11,hum_lag11,o2_lag12,temp_lag12,hum_lag12,o2_delta_1,o2_delta_3,o2_delta_6,temp_delta_1,hum_delta_1,o2_roll_mean_3,o2_roll_mean_6,o2_roll_std_3,temp_roll_mean_3,hum_roll_mean_3,hour_sin,hour_cos,dow_sin,dow_cos,occ_lag1,occ_roll_mean_3,occ_delta_1,ac_lag1,target_5min,target_10min
0.0,60.135,0.0,0.0,20.9683,synthetic,20.344,2026-06-04 23:30:00+00:00,20.9611,20.845,58.956,20.9508,20.869,59.48,20.9445,20.106,59.854,20.9543,20.663,57.596,21.4103,20.721,57.676,20.9462,20.457,57.504,20.9391,20.576,60.587,20.9316,20.855,59.152,20.933,20.47,59.626,20.1342,21.006,59.017,20.9347,20.847,59.415,20.9216,20.641,58.567,0.007200000000000983,0.023799999999997823,0.022099999999998232,-0.5009999999999977,1.178999999999995,20.960066666666666,21.03155,0.008795642861729241,20.686,59.523666666666664,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,2.0,1.0,-2.0,0.0,20.9535,20.9473
0.0,57.148,0.0,0.0,20.9535,synthetic,20.599,2026-06-04 23:35:00+00:00,20.9683,20.344,60.135,20.9611,20.845,58.956,20.9508,20.869,59.48,20.9445,20.106,59.854,20.9543,20.663,57.596,21.4103,20.721,57.676,20.9462,20.457,57.504,20.9391,20.576,60.587,20.9316,20.855,59.152,20.933,20.47,59.626,20.1342,21.006,59.017,20.9347,20.847,59.415,-0.014800000000001035,0.00269999999999726,-0.4568000000000012,0.254999999999999,-2.9869999999999948,20.960966666666664,20.955416666666668,0.00740090084727738,20.596,58.74633333333333,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.0,0.6666666666666666,0.0,0.0,20.9473,20.9221
0.0,60.548,0.0,0.0,20.9473,synthetic,20.624,2026-06-04 23:40:00+00:00,20.9535,20.599,57.148,20.9683,20.344,60.135,20.9611,20.845,58.956,20.9508,20.869,59.48,20.9445,20.106,59.854,20.9543,20.663,57.596,21.4103,20.721,57.676,20.9462,20.457,57.504,20.9391,20.576,60.587,20.9316,20.855,59.152,20.933,20.47,59.626,20.1342,21.006,59.017,-0.006199999999999761,-0.013799999999999812,-0.0070000000000014495,0.02499999999999858,3.3999999999999986,20.956366666666664,20.95425,0.010789501070512016,20.522333333333332,59.27700000000001,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,0.0,20.9221,20.9027
0.0,60.41,0.0,2.0,20.9221,synthetic,20.565,2026-06-04 23:45:00+00:00,20.9473,20.624,60.548,20.9535,20.599,57.148,20.9683,20.344,60.135,20.9611,20.845,58.956,20.9508,20.869,59.48,20.9445,20.106,59.854,20.9543,20.663,57.596,21.4103,20.721,57.676,20.9462,20.457,57.504,20.9391,20.576,60.587,20.9316,20.855,59.152,20.933,20.47,59.626,-0.025199999999998113,-0.04619999999999891,-0.022400000000001086,-0.0589999999999975,-0.13800000000000523,20.940966666666665,20.95051666666667,0.016630494080103052,20.596,59.36866666666666,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.0,0.6666666666666666,2.0,0.0,20.9027,20.8954
0.0,59.587,0.0,0.0,20.9027,synthetic,20.362,2026-06-04 23:50:00+00:00,20.9221,20.565,60.41,20.9473,20.624,60.548,20.9535,20.599,57.148,20.9683,20.344,60.135,20.9611,20.845,58.956,20.9508,20.869,59.48,20.9445,20.106,59.854,20.9543,20.663,57.596,21.4103,20.721,57.676,20.9462,20.457,57.504,20.9391,20.576,60.587,20.9316,20.855,59.152,-0.019400000000000972,-0.050799999999998846,-0.048100000000001586,-0.20300000000000296,-0.8229999999999933,20.924033333333334,20.9425,0.022362766674674506,20.517,60.18166666666667,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,2.0,0.6666666666666666,-2.0,0.0,20.8954,20.8935
0.0,60.86,0.0,0.0,20.8954,synthetic,20.332,2026-06-04 23:55:00+00:00,20.9027,20.362,59.587,20.9221,20.565,60.41,20.9473,20.624,60.548,20.9535,20.599,57.148,20.9683,20.344,60.135,20.9611,20.845,58.956,20.9508,20.869,59.48,20.9445,20.106,59.854,20.9543,20.663,57.596,21.4103,20.721,57.676,20.9462,20.457,57.504,20.9391,20.576,60.587,-0.00730000000000075,-0.051899999999999835,-0.06569999999999965,-0.029999999999997584,1.2729999999999961,20.90673333333333,20.931549999999998,0.01379939612242034,20.419666666666668,60.285666666666664,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.0,0.6666666666666666,0.0,0.0,20.8935,20.8952
0.0,55.965,0.0,0.0,20.8935,synthetic,20.579,2026-06-05 00:00:00+00:00,20.8954,20.332,60.86,20.9027,20.362,59.587,20.9221,20.565,60.41,20.9473,20.624,60.548,20.9535,20.599,57.148,20.9683,20.344,60.135,20.9611,20.845,58.956,20.9508,20.869,59.48,20.9445,20.106,59.854,20.9543,20.663,57.596,21.4103,20.721,57.676,20.9462,20.457,57.504,-0.0018999999999991246,-0.028600000000000847,-0.07479999999999976,0.2469999999999999,-4.894999999999996,20.897199999999998,20.919083333333333,0.004856953778734037,20.424333333333333,58.804,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.8952,20.8765
0.0,57.144,0.0,0.0,20.8952,synthetic,20.878,2026-06-05 00:05:00+00:00,20.8935,20.579,55.965,20.8954,20.332,60.86,20.9027,20.362,59.587,20.9221,20.565,60.41,20.9473,20.624,60.548,20.9535,20.599,57.148,20.9683,20.344,60.135,20.9611,20.845,58.956,20.9508,20.869,59.48,20.9445,20.106,59.854,20.9543,20.663,57.596,21.4103,20.721,57.676,0.0016999999999995907,-0.007500000000000284,-0.05829999999999913,0.2989999999999995,1.178999999999995,20.8947,20.909366666666667,0.0010440306549150333,20.596333333333334,57.989666666666665,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.8765,20.8714
0.0,56.985,0.0,0.0,20.8765,synthetic,20.721,2026-06-05 00:10:00+00:00,20.8952,20.878,57.144,20.8935,20.579,55.965,20.8954,20.332,60.86,20.9027,20.362,59.587,20.9221,20.565,60.41,20.9473,20.624,60.548,20.9535,20.599,57.148,20.9683,20.344,60.135,20.9611,20.845,58.956,20.9508,20.869,59.48,20.9445,20.106,59.854,20.9543,20.663,57.596,-0.01869999999999905,-0.018899999999998585,-0.07079999999999842,-0.15700000000000003,-0.15899999999999892,20.8884,20.897566666666666,0.01034069630186793,20.726,56.698,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.8714,20.8804
0.0,58.87,0.0,0.0,20.8714,synthetic,20.493,2026-06-05 00:15:00+00:00,20.8765,20.721,56.985,20.8952,20.878,57.144,20.8935,20.579,55.965,20.8954,20.332,60.86,20.9027,20.362,59.587,20.9221,20.565,60.41,20.9473,20.624,60.548,20.9535,20.599,57.148,20.9683,20.344,60.135,20.9611,20.845,58.956,20.9508,20.869,59.48,20.9445,20.106,59.854,-0.005099999999998772,-0.022099999999998232,-0.05069999999999908,-0.22800000000000153,1.884999999999998,20.881033333333335,20.889116666666666,0.012530895153168799,20.697333333333333,57.666333333333334,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.8804,20.8792
0.0,56.573,0.0,0.0,20.8804,synthetic,20.778,2026-06-05 00:20:00+00:00,20.8714,20.493,58.87,20.8765,20.721,56.985,20.8952,20.878,57.144,20.8935,20.579,55.965,20.8954,20.332,60.86,20.9027,20.362,59.587,20.9221,20.565,60.41,20.9473,20.624,60.548,20.9535,20.599,57.148,20.9683,20.344,60.135,20.9611,20.845,58.956,20.9508,20.869,59.48,0.009000000000000341,-0.014799999999997482,-0.022299999999997766,0.28500000000000014,-2.296999999999997,20.876099999999997,20.8854,0.004513313639188479,20.663999999999998,57.476,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.8792,20.8826
0.0,59.285,0.0,0.0,20.8792,synthetic,19.873,2026-06-05 00:25:00+00:00,20.8804,20.778,56.573,20.8714,20.493,58.87,20.8765,20.721,56.985,20.8952,20.878,57.144,20.8935,20.579,55.965,20.8954,20.332,60.86,20.9027,20.362,59.587,20.9221,20.565,60.41,20.9473,20.624,60.548,20.9535,20.599,57.148,20.9683,20.344,60.135,20.9611,20.845,58.956,-0.001200000000000756,0.002700000000000813,-0.016199999999997772,-0.9049999999999976,2.711999999999996,20.877000000000002,20.8827,0.004886716689743147,20.381333333333334,58.24266666666667,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.8826,20.8797
0.0,59.421,0.0,1.0,20.8826,synthetic,20.872,2026-06-05 00:30:00+00:00,20.8792,19.873,59.285,20.8804,20.778,56.573,20.8714,20.493,58.87,20.8765,20.721,56.985,20.8952,20.878,57.144,20.8935,20.579,55.965,20.8954,20.332,60.86,20.9027,20.362,59.587,20.9221,20.565,60.41,20.9473,20.624,60.548,20.9535,20.599,57.148,20.9683,20.344,60.135,0.0033999999999991815,0.011199999999998766,-0.010899999999999466,0.9989999999999988,0.13600000000000279,20.880733333333335,20.880883333333333,0.0017243356226933706,20.507666666666665,58.42633333333333,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.3333333333333333,1.0,0.0,20.8797,20.8674
0.0,59.044,0.0,0.0,20.8797,synthetic,20.15,2026-06-05 00:35:00+00:00,20.8826,20.872,59.421,20.8792,19.873,59.285,20.8804,20.778,56.573,20.8714,20.493,58.87,20.8765,20.721,56.985,20.8952,20.878,57.144,20.8935,20.579,55.965,20.8954,20.332,60.86,20.9027,20.362,59.587,20.9221,20.565,60.41,20.9473,20.624,60.548,20.9535,20.599,57.148,-0.0029000000000003467,-0.0007000000000019213,-0.015499999999999403,-0.7220000000000013,-0.37700000000000244,20.880499999999998,20.8783,0.0018357559767906496,20.298333333333332,59.25,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,0.3333333333333333,-1.0,0.0,20.8674,20.9977
0.0,58.344,0.0,0.0,20.8674,synthetic,20.495,2026-06-05 00:40:00+00:00,20.8797,20.15,59.044,20.8826,20.872,59.421,20.8792,19.873,59.285,20.8804,20.778,56.573,20.8714,20.493,58.87,20.8765,20.721,56.985,20.8952,20.878,57.144,20.8935,20.579,55.965,20.8954,20.332,60.86,20.9027,20.362,59.587,20.9221,20.565,60.41,20.9473,20.624,60.548,-0.012299999999999756,-0.01180000000000092,-0.009100000000000108,0.3450000000000024,-0.6999999999999957,20.876566666666665,20.876783333333336,0.008069902932445456,20.505666666666666,58.93633333333333,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.3333333333333333,0.0,0.0,20.9977,20.9931
0.0,56.931,0.0,0.0,20.9977,synthetic,20.305,2026-06-05 00:45:00+00:00,20.8674,20.495,58.344,20.8797,20.15,59.044,20.8826,20.872,59.421,20.8792,19.873,59.285,20.8804,20.778,56.573,20.8714,20.493,58.87,20.8765,20.721,56.985,20.8952,20.878,57.144,20.8935,20.579,55.965,20.8954,20.332,60.86,20.9027,20.362,59.587,20.9221,20.565,60.41,0.1302999999999983,0.1150999999999982,0.12629999999999697,-0.19000000000000128,-1.4130000000000038,20.914933333333334,20.897833333333335,0.07194138818054735,20.316666666666666,58.10633333333333,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.9931,21.0
0.0,57.127,0.0,0.0,20.9931,synthetic,20.262,2026-06-05 00:50:00+00:00,20.9977,20.305,56.931,20.8674,20.495,58.344,20.8797,20.15,59.044,20.8826,20.872,59.421,20.8792,19.873,59.285,20.8804,20.778,56.573,20.8714,20.493,58.87,20.8765,20.721,56.985,20.8952,20.878,57.144,20.8935,20.579,55.965,20.8954,20.332,60.86,20.9027,20.362,59.587,-0.0045999999999999375,0.11339999999999861,0.11269999999999669,-0.04299999999999926,0.19600000000000506,20.95273333333333,20.916616666666666,0.07393661699962512,20.354,57.46733333333333,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,21.0,21.0
0.0,59.274,0.0,0.0,21.0,synthetic,20.875,2026-06-05 00:55:00+00:00,20.9931,20.262,57.127,20.9977,20.305,56.931,20.8674,20.495,58.344,20.8797,20.15,59.044,20.8826,20.872,59.421,20.8792,19.873,59.285,20.8804,20.778,56.573,20.8714,20.493,58.87,20.8765,20.721,56.985,20.8952,20.878,57.144,20.8935,20.579,55.965,20.8954,20.332,60.86,0.0069000000000016826,0.13260000000000005,0.12079999999999913,0.6129999999999995,2.1469999999999985,20.99693333333333,20.93675,0.003513308035913018,20.480666666666668,57.77733333333333,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,21.0,21.0
0.0,58.081,0.0,0.0,21.0,synthetic,20.718,2026-06-05 01:00:00+00:00,21.0,20.875,59.274,20.9931,20.262,57.127,20.9977,20.305,56.931,20.8674,20.495,58.344,20.8797,20.15,59.044,20.8826,20.872,59.421,20.8792,19.873,59.285,20.8804,20.778,56.573,20.8714,20.493,58.87,20.8765,20.721,56.985,20.8952,20.878,57.144,20.8935,20.579,55.965,0.0,0.002300000000001745,0.11739999999999995,-0.15700000000000003,-1.1929999999999978,20.9977,20.956316666666666,0.00398371686016711,20.618333333333336,58.160666666666664,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,21.0,20.9776
0.0,56.977,0.0,0.0,21.0,synthetic,20.922,2026-06-05 01:05:00+00:00,21.0,20.718,58.081,21.0,20.875,59.274,20.9931,20.262,57.127,20.9977,20.305,56.931,20.8674,20.495,58.344,20.8797,20.15,59.044,20.8826,20.872,59.421,20.8792,19.873,59.285,20.8804,20.778,56.573,20.8714,20.493,58.87,20.8765,20.721,56.985,20.8952,20.878,57.144,0.0,0.0069000000000016826,0.1203000000000003,0.20400000000000063,-1.1040000000000063,21.0,20.976366666666667,0.0,20.838333333333335,58.11066666666667,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.9776,20.9646
0.0,56.581,0.0,0.0,20.9776,synthetic,20.823,2026-06-05 01:10:00+00:00,21.0,20.922,56.977,21.0,20.718,58.081,21.0,20.875,59.274,20.9931,20.262,57.127,20.9977,20.305,56.931,20.8674,20.495,58.344,20.8797,20.15,59.044,20.8826,20.872,59.421,20.8792,19.873,59.285,20.8804,20.778,56.573,20.8714,20.493,58.87,20.8765,20.721,56.985,-0.022400000000001086,-0.022400000000001086,0.11019999999999897,-0.0990000000000002,-0.3959999999999937,20.992533333333334,20.994733333333333,0.012932646030672844,20.821,57.213,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.9646,20.9591
0.0,54.573,0.0,0.0,20.9646,synthetic,20.954,2026-06-05 01:15:00+00:00,20.9776,20.823,56.581,21.0,20.922,56.977,21.0,20.718,58.081,21.0,20.875,59.274,20.9931,20.262,57.127,20.9977,20.305,56.931,20.8674,20.495,58.344,20.8797,20.15,59.044,20.8826,20.872,59.421,20.8792,19.873,59.285,20.8804,20.778,56.573,20.8714,20.493,58.87,-0.012999999999998124,-0.03539999999999921,-0.033099999999997465,0.13100000000000023,-2.0080000000000027,20.980733333333333,20.989216666666668,0.0179067957310394,20.89966666666667,56.04366666666667,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.9591,20.9569
0.0,55.779,0.0,0.0,20.9591,synthetic,20.854,2026-06-05 01:20:00+00:00,20.9646,20.954,54.573,20.9776,20.823,56.581,21.0,20.922,56.977,21.0,20.718,58.081,21.0,20.875,59.274,20.9931,20.262,57.127,20.9977,20.305,56.931,20.8674,20.495,58.344,20.8797,20.15,59.044,20.8826,20.872,59.421,20.8792,19.873,59.285,20.8804,20.778,56.573,-0.005500000000001393,-0.0409000000000006,-0.03399999999999892,-0.10000000000000142,1.206000000000003,20.9671,20.983549999999997,0.009500000000951976,20.877,55.64433333333333,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.9569,20.9756
0.0,59.562,0.0,0.0,20.9569,synthetic,20.514,2026-06-05 01:25:00+00:00,20.9591,20.854,55.779,20.9646,20.954,54.573,20.9776,20.823,56.581,21.0,20.922,56.977,21.0,20.718,58.081,21.0,20.875,59.274,20.9931,20.262,57.127,20.9977,20.305,56.931,20.8674,20.495,58.344,20.8797,20.15,59.044,20.8826,20.872,59.421,20.8792,19.873,59.285,-0.0021999999999984254,-0.020699999999997942,-0.04309999999999903,-0.33999999999999986,3.782999999999994,20.9602,20.976366666666667,0.003966106405177874,20.774,56.638000000000005,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.9756,20.9736
0.0,55.39,0.0,1.0,20.9756,synthetic,21.084,2026-06-05 01:30:00+00:00,20.9569,20.514,59.562,20.9591,20.854,55.779,20.9646,20.954,54.573,20.9776,20.823,56.581,21.0,20.922,56.977,21.0,20.718,58.081,21.0,20.875,59.274,20.9931,20.262,57.127,20.9977,20.305,56.931,20.8674,20.495,58.344,20.8797,20.15,59.044,20.8826,20.872,59.421,0.01869999999999905,0.010999999999999233,-0.024399999999999977,0.5700000000000003,-4.171999999999997,20.963866666666664,20.9723,0.010220730568360465,20.817333333333334,56.910333333333334,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.3333333333333333,1.0,0.0,20.9736,20.9802
0.0,57.377,0.0,0.0,20.9736,synthetic,20.711,2026-06-05 01:35:00+00:00,20.9756,21.084,55.39,20.9569,20.514,59.562,20.9591,20.854,55.779,20.9646,20.954,54.573,20.9776,20.823,56.581,21.0,20.922,56.977,21.0,20.718,58.081,21.0,20.875,59.274,20.9931,20.262,57.127,20.9977,20.305,56.931,20.8674,20.495,58.344,20.8797,20.15,59.044,-0.0019999999999988916,0.014500000000001734,-0.02639999999999887,-0.3730000000000011,1.9870000000000019,20.968700000000002,20.9679,0.010267911180875285,20.769666666666666,57.443000000000005,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.0,0.3333333333333333,-1.0,0.0,20.9802,20.9769
0.0,58.518,0.0,0.0,20.9802,synthetic,20.446,2026-06-05 01:40:00+00:00,20.9736,20.711,57.377,20.9756,21.084,55.39,20.9569,20.514,59.562,20.9591,20.854,55.779,20.9646,20.954,54.573,20.9776,20.823,56.581,21.0,20.922,56.977,21.0,20.718,58.081,21.0,20.875,59.274,20.9931,20.262,57.127,20.9977,20.305,56.931,20.8674,20.495,58.344,0.006599999999998829,0.023299999999998988,0.002600000000001046,-0.264999999999997,1.1409999999999982,20.976466666666667,20.968333333333334,0.0033842773752671353,20.747,57.095,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.3333333333333333,0.0,0.0,20.9769,20.9834
0.0,55.634,0.0,1.0,20.9769,synthetic,20.728,2026-06-05 01:45:00+00:00,20.9802,20.446,58.518,20.9736,20.711,57.377,20.9756,21.084,55.39,20.9569,20.514,59.562,20.9591,20.854,55.779,20.9646,20.954,54.573,20.9776,20.823,56.581,21.0,20.922,56.977,21.0,20.718,58.081,21.0,20.875,59.274,20.9931,20.262,57.127,20.9977,20.305,56.931,-0.0032999999999994145,0.001300000000000523,0.012299999999999756,0.28200000000000003,-2.8840000000000003,20.9769,20.970383333333334,0.0033000000029503084,20.628333333333334,57.17633333333333,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.3333333333333333,1.0,0.0,20.9834,20.9809
0.0,57.072,0.0,0.0,20.9834,synthetic,21.21,2026-06-05 01:50:00+00:00,20.9769,20.728,55.634,20.9802,20.446,58.518,20.9736,20.711,57.377,20.9756,21.084,55.39,20.9569,20.514,59.562,20.9591,20.854,55.779,20.9646,20.954,54.573,20.9776,20.823,56.581,21.0,20.922,56.977,21.0,20.718,58.081,21.0,20.875,59.274,20.9931,20.262,57.127,0.006499999999999062,0.009799999999998477,0.02430000000000021,0.4819999999999993,1.4380000000000024,20.980166666666666,20.974433333333334,0.0032501282056653807,20.794666666666668,57.074666666666666,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.0,0.3333333333333333,-1.0,0.0,20.9809,20.9658
0.0,58.073,0.0,1.0,20.9809,synthetic,21.047,2026-06-05 01:55:00+00:00,20.9834,21.21,57.072,20.9769,20.728,55.634,20.9802,20.446,58.518,20.9736,20.711,57.377,20.9756,21.084,55.39,20.9569,20.514,59.562,20.9591,20.854,55.779,20.9646,20.954,54.573,20.9776,20.823,56.581,21.0,20.922,56.977,21.0,20.718,58.081,21.0,20.875,59.274,-0.002500000000001279,0.0006999999999983686,0.023999999999997357,-0.16300000000000026,1.0009999999999977,20.9804,20.97843333333333,0.003278719265194836,20.995,56.92633333333333,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.6666666666666666,1.0,0.0,20.9658,20.97
0.0,56.128,0.0,0.0,20.9658,synthetic,21.145,2026-06-05 02:00:00+00:00,20.9809,21.047,58.073,20.9834,21.21,57.072,20.9769,20.728,55.634,20.9802,20.446,58.518,20.9736,20.711,57.377,20.9756,21.084,55.39,20.9569,20.514,59.562,20.9591,20.854,55.779,20.9646,20.954,54.573,20.9776,20.823,56.581,21.0,20.922,56.977,21.0,20.718,58.081,-0.015099999999996783,-0.011099999999999,-0.009799999999998477,0.09799999999999898,-1.9450000000000003,20.976699999999997,20.9768,0.009522079605812703,21.134,57.091,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,0.3333333333333333,-1.0,0.0,20.97,20.974
0.0,59.555,0.0,0.0,20.97,synthetic,21.145,2026-06-05 02:05:00+00:00,20.9658,21.145,56.128,20.9809,21.047,58.073,20.9834,21.21,57.072,20.9769,20.728,55.634,20.9802,20.446,58.518,20.9736,20.711,57.377,20.9756,21.084,55.39,20.9569,20.514,59.562,20.9591,20.854,55.779,20.9646,20.954,54.573,20.9776,20.823,56.581,21.0,20.922,56.977,0.004199999999997317,-0.013400000000000745,-0.003600000000002268,0.0,3.4269999999999996,20.97223333333333,20.9762,0.0077938009566687755,21.112333333333332,57.91866666666667,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.3333333333333333,0.0,0.0,20.974,20.9551
0.0,54.107,0.0,0.0,20.974,synthetic,21.152,2026-06-05 02:10:00+00:00,20.97,21.145,59.555,20.9658,21.145,56.128,20.9809,21.047,58.073,20.9834,21.21,57.072,20.9769,20.728,55.634,20.9802,20.446,58.518,20.9736,20.711,57.377,20.9756,21.084,55.39,20.9569,20.514,59.562,20.9591,20.854,55.779,20.9646,20.954,54.573,20.9776,20.823,56.581,0.004000000000001336,-0.00689999999999813,-0.006199999999999761,0.0070000000000014495,-5.448,20.969933333333334,20.975166666666667,0.004100406486177376,21.147333333333332,56.596666666666664,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.9551,20.9525
0.0,57.02,0.0,0.0,20.9551,synthetic,21.751,2026-06-05 02:15:00+00:00,20.974,21.152,54.107,20.97,21.145,59.555,20.9658,21.145,56.128,20.9809,21.047,58.073,20.9834,21.21,57.072,20.9769,20.728,55.634,20.9802,20.446,58.518,20.9736,20.711,57.377,20.9756,21.084,55.39,20.9569,20.514,59.562,20.9591,20.854,55.779,20.9646,20.954,54.573,-0.018899999999998585,-0.010699999999999932,-0.02179999999999893,0.5990000000000002,2.913000000000004,20.96636666666667,20.971533333333333,0.009960087015254462,21.349333333333334,56.894000000000005,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.9525,20.9495
0.0,55.796,0.0,0.0,20.9525,synthetic,21.328,2026-06-05 02:20:00+00:00,20.9551,21.751,57.02,20.974,21.152,54.107,20.97,21.145,59.555,20.9658,21.145,56.128,20.9809,21.047,58.073,20.9834,21.21,57.072,20.9769,20.728,55.634,20.9802,20.446,58.518,20.9736,20.711,57.377,20.9756,21.084,55.39,20.9569,20.514,59.562,20.9591,20.854,55.779,-0.002600000000001046,-0.017499999999998295,-0.03089999999999904,-0.4230000000000018,-1.2240000000000038,20.960533333333334,20.966383333333333,0.01173470635979961,21.41033333333333,55.641,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.9495,20.9403
0.0,56.922,0.0,0.0,20.9495,synthetic,21.34,2026-06-05 02:25:00+00:00,20.9525,21.328,55.796,20.9551,21.751,57.02,20.974,21.152,54.107,20.97,21.145,59.555,20.9658,21.145,56.128,20.9809,21.047,58.073,20.9834,21.21,57.072,20.9769,20.728,55.634,20.9802,20.446,58.518,20.9736,20.711,57.377,20.9756,21.084,55.39,20.9569,20.514,59.562,-0.0030000000000001137,-0.024499999999999744,-0.031399999999997874,0.012000000000000455,1.1259999999999977,20.952366666666666,20.96115,0.0028023799438491952,21.473,56.57933333333333,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.9403,20.925
0.0,56.436,0.0,0.0,20.9403,synthetic,21.49,2026-06-05 02:30:00+00:00,20.9495,21.34,56.922,20.9525,21.328,55.796,20.9551,21.751,57.02,20.974,21.152,54.107,20.97,21.145,59.555,20.9658,21.145,56.128,20.9809,21.047,58.073,20.9834,21.21,57.072,20.9769,20.728,55.634,20.9802,20.446,58.518,20.9736,20.711,57.377,20.9756,21.084,55.39,-0.009199999999999875,-0.014800000000001035,-0.025500000000000966,0.14999999999999858,-0.4859999999999971,20.947433333333333,20.9569,0.006357148208831142,21.385999999999996,56.38466666666667,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.925,20.9256
0.0,55.145,0.0,0.0,20.925,synthetic,21.292,2026-06-05 02:35:00+00:00,20.9403,21.49,56.436,20.9495,21.34,56.922,20.9525,21.328,55.796,20.9551,21.751,57.02,20.974,21.152,54.107,20.97,21.145,59.555,20.9658,21.145,56.128,20.9809,21.047,58.073,20.9834,21.21,57.072,20.9769,20.728,55.634,20.9802,20.446,58.518,20.9736,20.711,57.377,-0.01529999999999987,-0.027499999999999858,-0.04499999999999815,-0.19799999999999685,-1.2909999999999968,20.938266666666667,20.9494,0.012375917474991394,21.374,56.16766666666666,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,20.9256,19.98
